label,lat,lon,event_date,rain_1d,rain_3d,rain_7d,rain_15d,rain_max_7d,elevation_m,slope_deg,month_sin,month_cos
1,31.6865,77.1043,2016-07-31,4.7,30.1,93.1,145.2,42.5,1262.6,3.07,-0.5,-0.866
1,27.07,87.73,2010-08-24,13.6,97.0,186.3,347.3,52.7,1047.2,1.09,-0.866,-0.5
1,26.7973,88.1389,2016-08-09,4.1,15.7,60.6,209.8,23.8,1313.5,0.0,-0.866,-0.5
1,31.1054,77.1727,2010-07-25,13.3,26.6,132.2,183.8,35.9,897.6,0.0,-0.5,-0.866
1,28.2631,84.2461,2015-07-05,120.4,199.7,246.4,512.2,120.4,3516.1,6.46,-0.5,-0.866
1,30.9206,78.3276,2011-05-31,5.3,14.9,28.9,37.0,7.2,2523.7,6.67,0.5,-0.866
1,25.4788,94.1399,2010-10-09,13.3,60.4,102.9,200.2,25.3,1356.6,0.0,-0.866,0.5
1,28.2001,85.4611,2015-04-28,14.9,26.7,45.7,71.6,14.9,2909.1,4.75,0.866,-0.5
1,33.1078,74.7756,2015-08-06,3.3,7.0,46.2,139.7,19.4,1224.3,1.62,-0.866,-0.5
1,7.021,80.5913,2015-09-25,11.2,32.8,54.0,108.5,11.2,681.4,0.0,-1.0,-0.0
1,31.10587659,77.17798485,2011-07-12,2.7,26.1,70.5,120.4,22.2,897.6,0.0,-0.5,-0.866
1,31.6817,77.1209,2015-12-07,0.0,0.0,0.9,9.3,0.6,1262.6,3.11,-0.0,1.0
1,28.2091,82.8541,2016-07-26,131.7,203.5,309.2,549.4,131.7,1167.6,3.76,-0.5,-0.866
1,32.7327,74.8556,2011-08-11,10.4,67.0,131.1,170.8,49.2,465.4,1.74,-0.866,-0.5
1,27.2644,88.1365,2009-08-19,36.7,130.5,346.8,651.4,83.6,3524.1,6.03,-0.866,-0.5
1,28.2741,83.7417,2013-08-09,19.6,74.8,113.1,166.1,39.8,3042.5,7.9,-0.866,-0.5
1,35.1544,74.0453,2013-08-04,14.9,46.3,70.0,83.2,16.4,3707.8,0.74,-0.866,-0.5
1,33.7732,74.1011,2015-03-15,21.9,24.3,28.7,143.4,21.9,2235.4,1.37,1.0,0.0
1,28.1901,83.6972,2011-08-22,72.8,83.6,267.4,411.5,79.4,1230.0,0.0,-0.866,-0.5
1,27.3414,86.7506,2013-09-12,4.3,34.7,56.0,312.0,16.7,2847.6,3.5,-1.0,-0.0
1,27.5086,85.0855,2010-09-18,20.4,69.1,164.6,229.3,44.0,776.6,0.0,-1.0,-0.0
1,29.8521,80.553,2016-10-04,0.0,1.6,4.1,47.2,2.0,3297.8,1.63,-0.866,0.5
1,7.1623,80.4484,2016-05-18,3.9,165.6,536.6,625.3,259.5,681.4,0.83,0.5,-0.866
1,27.04,88.264,2009-07-22,22.6,40.5,80.5,166.7,22.6,1313.5,0.0,-0.5,-0.866
1,25.6157,96.3167,2014-07-04,12.4,41.9,155.6,332.8,40.9,409.0,0.0,-0.5,-0.866
1,28.2912,83.9422,2014-06-30,16.4,89.6,151.4,711.2,50.3,3042.5,23.81,0.0,-1.0
1,28.0458,83.6695,2012-07-05,46.6,69.5,107.7,352.1,46.6,1230.0,0.0,-0.5,-0.866
1,25.5006,90.0896,2014-10-20,0.2,0.5,11.4,31.8,8.1,150.3,0.39,-0.866,0.5
1,27.3167,86.5,2011-07-03,100.7,175.4,321.9,527.4,100.7,2153.1,3.72,-0.5,-0.866
1,30.3056,79.3286,2013-07-24,7.7,39.8,144.0,237.0,49.9,3184.1,0.0,-0.5,-0.866
1,29.2484,79.5371,2010-09-18,74.1,241.0,284.0,356.5,146.8,328.4,1.2,-1.0,-0.0
1,26.1662,91.7138,2013-05-11,14.0,55.1,78.7,201.0,23.6,400.0,0.0,0.5,-0.866
1,28.02,84.96,2010-07-16,21.8,76.6,283.0,463.0,113.4,1948.3,0.0,-0.5,-0.866
1,15.5935,73.9434,2011-06-14,35.4,105.3,298.5,517.5,70.9,76.2,0.0,0.0,-1.0
1,25.8376,94.5234,2013-08-04,8.9,17.1,31.1,96.0,10.2,997.1,0.57,-0.866,-0.5
1,34.9354,73.8295,2015-10-26,12.5,81.0,83.4,124.5,38.8,3707.8,2.09,-0.866,0.5
1,26.0481,94.4619,2013-08-04,10.4,22.2,38.0,140.2,10.5,997.1,0.0,-0.866,-0.5
1,22.6205,91.6591,2013-01-30,0.0,0.0,0.0,0.0,0.0,34.4,0.1,0.5,0.866
1,26.1324,91.8342,2014-09-22,58.2,143.6,184.9,256.2,68.0,400.0,0.0,-1.0,-0.0
1,27.7115,83.9072,2013-07-19,19.8,90.7,179.6,390.7,50.3,280.2,1.72,-0.5,-0.866
1,33.2451,75.2257,2007-08-06,6.7,10.0,18.1,35.1,6.7,1224.3,0.0,-0.866,-0.5
1,31.4161,77.4153,2010-09-19,44.4,58.8,131.1,241.0,58.1,2571.9,1.26,-1.0,-0.0
1,29.5089,81.6693,2015-06-29,18.3,46.6,151.7,169.3,51.9,2890.9,0.66,0.0,-1.0
1,8.3295,77.1963,2010-12-09,2.8,54.7,87.6,278.7,26.3,261.0,0.11,-0.0,1.0
1,27.6788,85.514,2015-08-07,6.9,105.7,143.0,213.5,57.5,1269.4,3.47,-0.866,-0.5
1,30.4068,79.3351,2010-08-05,13.2,35.7,152.7,260.2,48.1,3184.1,0.0,-0.866,-0.5
1,33.0086,74.9426,2014-09-04,99.0,124.5,132.5,143.5,99.0,1224.3,0.0,-1.0,-0.0
1,27.1748,88.6458,2012-06-07,3.9,7.3,62.6,132.5,28.4,1212.3,0.0,0.0,-1.0
1,7.2943,80.854,2014-10-26,14.0,41.5,101.6,230.8,28.9,296.6,0.44,-0.866,0.5
1,28.9,80.87,2008-07-18,44.5,115.8,359.6,505.6,170.5,869.2,0.73,-0.5,-0.866
1,27.059,88.4694,2014-07-15,24.6,54.4,92.8,175.5,24.6,1212.3,0.0,-0.5,-0.866
1,28.2856,83.0426,2016-07-04,48.9,106.7,334.7,541.6,92.7,2863.4,3.38,-0.5,-0.866
1,15.4123,74.2664,2013-07-03,19.7,92.4,182.9,381.4,39.8,446.0,0.31,-0.5,-0.866
1,25.8702,94.7844,2016-07-28,3.4,14.1,101.9,199.0,41.0,1466.6,0.68,-0.5,-0.866
1,26.0214,94.5224,2015-08-19,26.3,47.6,81.7,184.8,26.3,997.1,0.0,-0.866,-0.5
1,27.737,84.6073,2014-08-14,95.7,371.9,412.7,519.7,267.6,357.8,2.62,-0.866,-0.5
1,12.9141,74.856,2011-06-27,45.5,76.5,106.2,245.0,45.5,163.0,0.0,0.0,-1.0
1,29.9964,80.201,2013-07-28,16.8,46.9,192.9,739.0,77.3,2347.7,0.0,-0.5,-0.866
1,24.7459,93.4251,2015-08-11,11.8,27.0,98.3,265.9,38.3,455.5,2.45,-0.866,-0.5
1,33.6846,74.2453,2015-03-15,25.0,26.4,26.5,132.1,25.0,1724.3,1.0,1.0,0.0
1,27.8987,84.5386,2016-10-05,5.4,11.5,16.7,135.5,5.4,1265.4,0.0,-0.866,0.5
1,27.5003,90.5081,2011-07-21,14.2,123.2,295.0,565.9,100.0,3134.2,1.94,-0.5,-0.866
1,26.8867642,88.28044714,2009-08-16,42.0,121.7,243.6,407.8,49.9,1313.5,0.0,-0.866,-0.5
1,33.3041,75.1982,2015-10-25,60.1,65.9,89.0,93.0,60.1,2359.8,0.0,-0.866,0.5
1,26.191688,91.810079,2016-12-15,0.0,0.0,0.0,0.5,0.0,400.0,0.0,-0.0,1.0
1,28.0257,85.7262,2015-05-12,26.4,37.6,67.6,104.6,26.4,2909.1,0.0,0.5,-0.866
1,18.7686,73.3678,2015-06-22,20.3,143.2,244.5,412.3,61.8,97.2,0.0,0.0,-1.0
1,25.2568,92.3825,2015-08-19,48.6,153.1,244.0,297.8,59.9,843.3,0.86,-0.866,-0.5
1,19.2046,84.1917,2014-10-12,71.2,102.8,109.1,119.7,71.2,231.8,0.24,-0.866,0.5
1,27.8835,96.9262,2015-08-16,16.7,37.3,63.8,193.9,16.7,2677.3,1.69,-0.866,-0.5
1,29.1145,81.6865,2013-06-18,48.2,231.9,268.6,338.4,135.6,2298.8,0.0,0.0,-1.0
1,32.2239,76.3226,2015-07-18,5.1,134.1,162.2,344.7,89.4,1112.2,0.0,-0.5,-0.866
1,34.0347,73.3334,2011-02-06,35.4,53.3,55.0,61.0,35.4,1030.6,0.97,0.866,0.5
1,28.0822,96.5316,2016-05-01,5.1,17.6,58.4,330.4,24.7,1302.9,1.61,0.5,-0.866
1,10.3018,77.1711,2009-11-08,53.5,140.1,208.3,293.0,58.5,540.5,0.34,-0.5,0.866
1,22.4254,91.8022,2015-07-26,93.5,316.9,373.7,531.7,166.8,34.4,0.0,-0.5,-0.866
1,35.2882,73.2242,2015-10-26,20.5,73.3,75.0,109.0,32.8,3200.0,0.0,-0.866,0.5
1,26.1295,91.7056,2014-09-22,58.2,143.6,184.9,256.2,68.0,400.0,0.0,-1.0,-0.0
1,32.2237,76.3369,2014-08-08,30.4,44.5,55.8,184.9,30.4,1112.2,0.0,-0.866,-0.5
1,27.3172,86.5,2012-08-28,20.5,40.1,95.0,220.4,20.5,2153.1,3.72,-0.866,-0.5
1,27.167,88.3652,2010-08-20,70.0,119.0,319.6,409.0,77.9,1313.5,0.79,-0.866,-0.5
1,27.4503,87.74,2016-08-09,19.6,35.9,69.7,292.9,19.6,2650.4,0.0,-0.866,-0.5
1,35.4825,73.9015,2013-08-03,6.1,13.6,15.0,22.9,6.1,3051.5,0.68,-0.866,-0.5
1,28.0084,82.821,2014-06-20,17.9,34.2,51.3,60.6,17.9,1167.6,0.76,0.0,-1.0
1,25.6127,96.2961,2016-05-23,0.4,91.0,132.6,157.5,50.8,409.0,0.0,0.5,-0.866
1,31.5986,78.4384,2013-06-16,84.2,111.4,132.6,132.6,84.2,4716.9,0.0,0.0,-1.0
1,28.5746,77.2791,2015-12-24,0.0,0.0,0.0,0.2,0.0,206.4,0.02,-0.0,1.0
1,28.2924,83.871,2015-08-17,25.0,120.8,172.0,345.8,48.3,3042.5,0.0,-0.866,-0.5
1,34.1802,74.2718,2011-04-17,24.4,37.5,48.9,107.5,24.4,2235.4,0.0,0.866,-0.5
1,30.5151,78.3684,2010-08-09,6.8,27.6,83.4,299.2,27.7,1403.9,0.0,-0.866,-0.5
1,30.365,78.0641,2010-08-26,28.2,51.1,132.3,473.5,31.1,1403.9,0.0,-0.866,-0.5
1,30.557,79.56,2007-07-30,20.6,58.6,237.0,490.6,72.6,3184.1,0.0,-0.5,-0.866
1,16.5141,80.6058,2010-10-11,0.0,0.0,37.0,89.7,16.7,45.4,0.0,-0.866,0.5
1,25.5718,94.1211,2010-08-21,5.4,32.0,66.9,161.0,14.0,1356.6,0.0,-0.866,-0.5
1,28.0537,83.961,2011-07-02,23.9,160.9,249.2,334.7,87.1,1230.0,0.08,-0.5,-0.866
1,26.9122,87.919,2008-08-10,22.2,35.4,89.9,171.7,22.2,1313.5,0.0,-0.866,-0.5
1,26.1807,94.5497,2013-08-04,15.0,32.1,71.1,232.7,23.0,997.1,1.61,-0.866,-0.5
1,31.6223,78.0193,2013-06-17,62.8,168.0,238.4,249.7,83.4,3817.5,0.0,0.0,-1.0
1,27.6072,86.9985,2009-08-20,44.1,101.0,161.6,356.7,44.1,2847.6,0.41,-0.866,-0.5
1,27.3746,88.7648,2009-08-26,10.1,54.1,151.7,537.2,39.5,3239.6,0.0,-0.866,-0.5
1,31.5216,78.1346,2014-08-20,0.0,0.2,23.3,44.4,14.1,3817.5,0.0,-0.866,-0.5
1,32.9522,75.1533,2012-12-11,2.0,2.0,2.0,15.0,2.0,1224.3,0.0,-0.0,1.0
1,26.1963,91.8074,2016-07-14,10.4,29.3,133.7,344.0,35.7,400.0,0.0,-0.5,-0.866
1,34.2092,74.321,2015-03-05,7.1,17.0,86.8,221.6,39.4,2235.4,0.0,1.0,0.0
1,27.5509,88.6475,2010-07-21,36.1,112.6,309.0,825.2,73.4,3239.6,0.0,-0.5,-0.866
1,30.1035,78.4265,2010-09-19,19.8,165.5,215.9,337.2,127.9,564.8,1.37,-1.0,-0.0
1,22.0104,91.9538,2015-06-01,0.2,4.3,7.9,27.2,3.0,25.3,0.72,0.0,-1.0
1,32.351,77.2234,2009-09-03,10.4,23.5,61.3,94.3,22.6,4872.7,0.0,-1.0,-0.0
1,24.1077,94.0396,2015-08-01,11.3,392.8,594.3,834.6,203.7,972.9,2.0,-0.866,-0.5
1,25.6633,94.4703,2010-10-08,27.3,70.3,87.8,151.4,27.3,1356.6,0.39,-0.866,0.5
1,27.201,88.4883,2007-09-07,140.6,284.7,385.2,493.6,140.6,1212.3,0.37,-1.0,-0.0
1,27.8324,84.5512,2016-07-23,11.0,130.6,437.1,617.2,168.6,1265.4,0.0,-0.5,-0.866
1,30.7007,77.8644,2016-05-23,23.9,23.9,24.4,64.3,23.9,1403.9,1.3,0.5,-0.866
1,34.3427,73.4359,2014-03-19,0.0,37.2,56.5,154.7,27.1,1513.9,0.62,1.0,0.0
1,10.92631521,77.79584597,2017-05-12,5.6,13.8,17.6,25.4,5.6,284.1,0.1,0.5,-0.866
1,27.8426,85.3418,2015-08-28,15.9,68.6,101.6,274.8,33.2,2909.1,6.13,-0.866,-0.5
1,7.4695,80.6121,2011-01-09,141.2,270.6,323.6,377.4,141.2,296.6,0.0,0.5,0.866
1,28.6363,77.3957,2015-01-05,0.0,0.8,5.0,5.0,4.2,206.4,0.02,0.5,0.866
1,31.4135,77.895,2010-09-15,2.7,74.4,152.8,197.3,64.8,3817.5,3.02,-1.0,-0.0
1,33.3308,75.1774,2011-02-16,5.9,30.9,91.0,222.9,47.0,2359.8,0.0,0.866,0.5
1,35.5063,73.8056,2016-04-03,32.5,59.8,63.9,125.8,32.5,3051.5,0.68,0.866,-0.5
1,33.908,73.9339,2012-11-30,0.0,19.4,21.7,29.6,10.7,1715.2,0.9,-0.5,0.866
1,9.7268,76.8081,2012-08-17,35.7,55.0,108.8,179.9,35.7,420.1,1.17,-0.866,-0.5
1,36.1736,74.3001,2010-09-07,2.2,6.1,11.7,50.6,3.5,3627.3,1.03,-1.0,-0.0
1,29.346,81.0083,2015-08-10,17.0,21.3,100.8,238.4,33.6,2530.8,0.0,-0.866,-0.5
1,27.5778,85.1717,2016-10-02,3.6,18.3,35.7,152.3,8.3,776.6,0.0,-0.866,0.5
1,26.9865,87.8982,2015-09-05,1.6,114.7,254.9,584.4,83.3,1313.5,1.06,-1.0,-0.0
1,34.0952,73.4942,2010-02-09,20.3,155.1,198.8,237.7,94.7,1715.2,1.22,0.866,0.5
1,29.2409,95.9761,2012-06-06,19.3,88.0,159.1,200.0,43.0,3639.7,0.92,0.0,-1.0
1,34.5382,74.2493,2014-08-17,0.3,70.7,86.3,99.4,52.7,2569.6,2.09,-0.866,-0.5
1,28.4513,82.2801,2013-06-18,101.1,188.8,212.9,275.6,101.1,1919.1,2.49,0.0,-1.0
1,29.3802,79.4633,2013-07-12,12.0,33.8,105.2,228.5,37.7,1085.6,0.72,-0.5,-0.866
1,21.38070054,92.01072983,2012-06-24,107.7,187.5,251.1,370.0,107.7,16.7,0.0,0.0,-1.0
1,28.1436,84.6979,2015-04-10,0.0,0.0,0.5,23.1,0.5,1948.3,1.63,0.866,-0.5
1,26.99195749,88.42280921,2011-07-17,13.2,154.3,249.3,446.2,86.9,1313.5,4.28,-0.5,-0.866
1,32.2862,77.1613,2008-03-17,0.0,0.3,1.7,8.1,1.1,3934.9,13.57,1.0,0.0
1,27.703,85.3183,2011-07-21,10.7,76.7,133.2,318.0,37.7,1269.4,5.8,-0.5,-0.866
1,29.9,81.1333,2008-08-18,8.4,29.2,69.6,129.7,13.5,4287.8,1.28,-0.866,-0.5
1,28.0306,83.8617,2010-07-04,41.3,78.2,106.2,267.7,41.3,1230.0,0.0,-0.5,-0.866
1,30.8928,78.48,2013-07-25,5.8,38.1,94.0,159.6,23.8,4043.1,4.12,-0.5,-0.866
1,15.5931,73.8119,2011-06-17,21.2,100.4,219.6,559.4,58.6,76.2,0.0,0.0,-1.0
1,32.7029,75.9568,2010-08-26,4.9,15.4,52.7,180.2,11.0,2350.5,2.15,-0.866,-0.5
1,33.6296,74.5264,2016-07-02,12.0,63.3,84.5,307.4,46.6,1724.3,0.73,-0.5,-0.866
1,30.9009,77.4668,2010-09-19,81.2,110.7,272.0,532.5,129.5,1887.5,1.46,-1.0,-0.0
1,18.7631,73.3471,2015-08-15,8.0,25.1,50.7,138.0,10.0,97.2,0.0,-0.866,-0.5
1,27.59,86.1,2010-09-02,12.5,50.6,118.0,395.8,24.3,2153.1,0.0,-1.0,-0.0
1,31.9906,76.7907,2013-07-06,53.2,88.1,124.2,223.5,53.2,2281.7,0.0,-0.5,-0.866
1,11.3432,76.8285,2015-11-07,2.6,21.7,94.6,139.0,31.1,784.6,0.0,-0.5,0.866
1,19.0402,72.9089,2013-08-22,2.8,12.6,61.7,191.2,22.1,97.2,0.0,-0.866,-0.5
1,7.0543,80.693,2015-09-25,11.6,55.1,83.2,126.4,23.5,681.4,0.0,-1.0,-0.0
1,28.3962,83.2549,2013-09-02,51.7,68.5,118.1,176.3,51.7,2863.4,0.0,-1.0,-0.0
1,28.1906,82.314,2010-10-02,0.0,2.6,6.6,69.9,2.4,790.0,2.21,-0.866,0.5
1,27.8178,84.4443,2016-06-27,9.7,23.4,72.6,270.7,26.4,1265.4,0.0,0.0,-1.0
1,35.7497,71.7059,2015-02-25,14.5,108.0,146.2,180.1,68.6,3718.8,0.95,0.866,0.5
1,28.1321,84.4723,2016-07-01,58.7,95.4,165.6,308.4,58.7,1265.4,2.89,-0.5,-0.866
1,27.7223,83.4763,2010-06-30,3.7,10.4,56.3,194.4,16.5,280.2,11.95,0.0,-1.0
1,30.4521,78.754,2013-07-27,5.0,18.2,63.4,166.5,15.8,2165.8,2.98,-0.5,-0.866
1,28.0401,83.8901,2010-08-25,8.3,318.6,522.5,611.9,163.1,1230.0,0.0,-0.866,-0.5
1,6.9794,81.071,2011-02-01,79.7,107.9,144.9,155.2,79.7,399.5,0.0,0.866,0.5
1,32.9834,75.6953,2016-08-07,20.2,66.6,91.6,149.6,44.1,2027.2,0.0,-0.866,-0.5
1,35.3539,74.8595,2010-08-20,1.9,13.9,42.0,115.9,8.6,3674.8,1.03,-0.866,-0.5
1,27.6991,84.4179,2011-07-02,33.6,165.3,230.7,319.3,79.1,357.8,0.0,-0.5,-0.866
1,9.8539,76.9468,2013-08-05,72.6,194.8,256.4,406.9,95.4,711.2,0.55,-0.866,-0.5
1,29.7535,80.4934,2016-06-30,44.0,56.4,109.3,172.2,44.0,3297.8,3.06,0.0,-1.0
1,29.184,81.6018,2007-09-02,9.4,39.0,99.1,168.1,22.9,2298.8,0.0,-1.0,-0.0
1,29.1964,81.7557,2008-08-15,19.9,50.2,89.4,215.2,22.0,2298.8,0.0,-0.866,-0.5
1,27.8916,85.5036,2010-09-02,17.0,44.6,123.2,330.9,26.9,2909.1,0.0,-1.0,-0.0
1,27.6314,85.0813,2015-07-16,15.9,90.4,117.5,239.1,68.7,776.6,0.0,-0.5,-0.866
1,16.94054188,73.46485294,2010-07-25,83.5,267.8,603.4,754.7,181.8,400.7,0.88,-0.5,-0.866
1,30.742,78.4543,2013-08-18,12.6,36.7,103.3,299.6,30.9,2165.8,0.0,-0.866,-0.5
1,26.159,91.8178,2014-09-22,58.2,143.6,184.9,256.2,68.0,400.0,0.0,-1.0,-0.0
1,29.4578,81.4655,2016-07-16,34.3,74.6,118.1,219.7,34.3,2530.8,0.61,-0.5,-0.866
1,26.3333,91.25,2008-10-29,0.0,57.9,69.7,69.7,57.9,61.1,0.4,-0.866,0.5
1,33.3551,74.5128,2014-09-06,65.9,354.4,407.5,413.6,165.6,1724.3,1.2,-1.0,-0.0
1,26.72,95.029,2013-07-01,17.2,74.6,139.1,251.6,42.5,1061.3,0.76,-0.5,-0.866
1,25.4192,94.108,2011-07-29,14.8,31.6,96.5,314.4,20.5,1356.6,3.64,-0.5,-0.866
1,14.8009,74.118,2016-10-11,5.1,45.5,59.1,73.6,25.9,302.4,0.38,-0.866,0.5
1,27.3736,88.7323,2013-09-07,2.0,31.0,151.3,297.9,45.6,3239.6,0.0,-1.0,-0.0
1,28.4202,84.8996,2015-05-03,1.9,7.1,47.7,91.1,18.7,4097.4,4.68,0.5,-0.866
1,27.1861,87.1305,2016-07-24,106.1,246.4,494.1,626.7,110.5,919.5,4.33,-0.5,-0.866
1,27.0095,88.2592,2009-05-26,128.9,186.7,286.4,373.2,128.9,1313.5,0.0,0.5,-0.866
1,27.7667,86.1334,2009-09-07,5.1,43.2,66.0,171.3,27.2,4098.7,5.33,-1.0,-0.0
1,6.7646,80.8682,2011-01-11,4.6,113.8,325.3,535.9,99.9,681.4,1.21,0.5,0.866
1,25.1718,93.123,2009-08-27,7.3,20.5,103.1,274.9,42.2,467.1,0.27,-0.866,-0.5
1,28.4493,82.9305,2013-09-02,9.3,30.9,84.0,150.3,21.4,2863.4,2.78,-1.0,-0.0
1,36.0972,72.4515,2015-07-27,7.8,20.4,34.3,76.6,9.2,4086.8,0.2,-0.5,-0.866
1,32.5552,76.1249,2013-06-12,74.9,182.4,185.4,194.2,101.6,2350.5,4.35,0.0,-1.0
1,11.4991,76.4949,2013-06-25,19.9,52.9,133.4,321.3,36.9,673.2,0.0,0.0,-1.0
1,27.5205,89.7466,2012-09-14,28.7,101.2,112.7,168.8,51.2,3038.4,1.99,-1.0,-0.0
1,27.0736,88.4779,2009-08-20,50.9,102.7,456.5,709.0,126.6,1212.3,0.0,-0.866,-0.5
1,27.0366,88.263,2010-08-05,10.3,42.7,154.4,426.1,73.6,1313.5,0.0,-0.866,-0.5
1,30.5728,77.6521,2013-06-16,84.0,102.3,138.3,186.8,84.0,833.0,0.67,0.0,-1.0
1,29.33,80.1,2008-07-18,160.8,208.3,334.7,520.2,160.8,1463.1,1.41,-0.5,-0.866
1,16.93911427,73.4745894,2010-07-24,96.2,253.8,563.4,676.9,181.8,400.7,0.86,-0.5,-0.866
1,28.2724,83.7412,2014-11-14,1.3,1.4,1.5,18.7,1.3,3042.5,7.97,-0.5,0.866
1,31.8028,76.757,2015-08-08,38.9,181.7,229.5,375.8,127.3,2281.7,6.88,-0.866,-0.5
1,35.3063,75.6414,2010-06-04,8.8,12.1,22.6,82.1,10.5,3918.3,0.24,0.0,-1.0
1,19.1646,72.9325,2010-06-08,1.5,11.8,21.0,22.0,7.7,97.2,0.0,0.0,-1.0
1,30.81507336,78.2242533,2011-06-29,14.2,51.7,156.2,215.2,61.4,2523.7,2.29,0.0,-1.0
1,25.426,94.6024,2013-10-13,0.0,0.1,24.6,97.2,16.2,1356.6,0.31,-0.866,0.5
1,28.3884,82.2826,2010-08-19,16.1,97.6,148.2,207.3,65.7,1919.1,1.76,-0.866,-0.5
1,28.178,83.6987,2011-07-14,86.0,138.2,175.8,458.5,86.0,1230.0,0.0,-0.5,-0.866
1,34.2689,75.1495,2015-07-21,8.0,24.8,70.1,147.1,17.2,3379.0,1.56,-0.5,-0.866
1,31.703,76.936,2013-07-07,56.3,185.0,201.0,274.3,95.1,1262.6,0.0,-0.5,-0.866
1,26.0093,94.5238,2010-07-06,3.5,17.5,101.2,289.8,28.9,997.1,0.0,-0.5,-0.866
1,27.1614,93.7525,2013-09-02,12.2,37.3,78.9,156.6,18.0,474.7,0.0,-1.0,-0.0
1,18.241,73.4469,2016-06-26,20.6,120.4,207.3,290.5,64.5,602.3,0.72,0.0,-1.0
1,26.1868,91.6739,2015-09-01,42.7,141.8,243.4,444.9,88.3,400.0,0.0,-1.0,-0.0
1,25.51614662,94.2341227,2011-06-21,17.0,51.5,116.9,420.7,31.5,1356.6,0.0,0.0,-1.0
1,30.2902,79.151,2013-07-23,13.2,53.5,144.4,238.1,49.9,3184.1,2.86,-0.5,-0.866
1,12.8277,75.0772,2010-07-21,29.8,125.0,272.8,325.1,52.1,163.0,0.0,-0.5,-0.866
1,33.9861,73.8369,2016-03-20,11.0,57.9,132.8,250.0,38.7,1715.2,0.0,1.0,0.0
1,29.0834,81.5834,2010-08-30,24.5,54.8,171.0,486.2,75.4,2298.8,0.0,-0.866,-0.5
1,30.2733,79.233,2013-07-24,7.7,39.8,144.0,237.0,49.9,3184.1,3.63,-0.5,-0.866
1,15.3739,73.8911,2016-06-23,81.1,149.6,249.5,432.0,81.1,76.2,0.0,0.0,-1.0
1,31.9563,77.1135,2015-07-26,14.7,42.2,166.4,310.8,62.2,2281.7,4.7,-0.5,-0.866
1,34.2946,75.4832,2013-04-26,16.5,21.5,42.5,62.6,16.5,4054.4,0.77,0.866,-0.5
1,27.0257,88.4301,2015-06-17,18.4,40.3,98.3,161.6,21.9,1313.5,1.86,0.0,-1.0
1,33.4209,75.2045,2012-01-13,0.0,0.0,5.5,68.5,5.3,2359.8,0.0,0.5,0.866
1,30.6326,78.9953,2014-07-20,16.1,135.3,263.2,335.9,76.5,2165.8,7.62,-0.5,-0.866
1,30.306,78.0648,2016-05-22,0.5,2.6,2.6,12.1,1.7,1403.9,4.2,0.5,-0.866
1,31.0826,78.066,2013-08-18,10.2,23.2,84.5,228.8,32.9,2523.7,0.45,-0.866,-0.5
1,27.7565,88.632,2012-06-07,2.6,6.3,27.8,47.5,8.0,4609.4,2.56,0.0,-1.0
1,28.1631,85.9834,2012-05-01,0.4,3.4,11.1,35.4,2.7,4098.7,2.57,0.5,-0.866
1,27.5002,86.5833,2012-09-17,28.1,116.0,294.4,357.3,83.2,2847.6,1.22,-1.0,-0.0
1,30.1642,78.2936,2016-07-17,114.5,219.2,260.5,311.6,114.5,564.8,1.24,-0.5,-0.866
1,32.9913,75.1915,2013-08-07,5.4,32.2,105.1,198.6,41.5,1224.3,0.0,-0.866,-0.5
1,30.4084,77.0666,2010-08-22,34.6,68.1,191.0,233.5,109.5,423.7,0.77,-0.866,-0.5
1,28.0022,85.133,2016-06-29,57.0,138.7,232.7,420.9,57.0,1948.3,0.0,0.0,-1.0
1,6.6643,80.3897,2008-05-30,14.0,26.3,47.8,86.1,14.0,316.9,0.4,0.5,-0.866
1,35.6825,71.7675,2016-07-19,0.0,14.3,15.1,22.8,10.4,2921.8,0.94,-0.5,-0.866
1,26.5836,93.0038,2011-07-24,7.7,43.9,185.2,440.8,53.9,271.7,0.53,-0.5,-0.866
1,27.9783,84.8982,2012-08-15,1.6,13.7,39.8,202.8,10.2,1948.3,0.0,-0.866,-0.5
1,25.1333,93.9667,2007-08-31,7.9,26.7,127.0,163.2,66.0,952.6,0.03,-0.866,-0.5
1,15.7156,73.8049,2013-09-30,1.9,16.5,43.5,285.5,12.1,76.2,0.18,-1.0,-0.0
1,25.5576,91.8506,2007-08-26,16.3,29.4,61.4,324.8,16.3,1224.6,0.0,-0.866,-0.5
1,28.54,83.62,2010-08-01,3.8,96.8,194.9,505.2,82.0,3042.5,0.0,-0.866,-0.5
1,15.4951,73.8288,2014-05-22,0.9,12.1,12.4,66.5,9.7,76.2,0.0,0.5,-0.866
1,14.229,74.8122,2008-08-12,58.1,221.2,399.2,630.9,85.4,471.4,0.44,-0.866,-0.5
1,25.0634,94.3415,2015-07-31,50.8,125.2,194.1,316.9,50.8,1130.0,0.0,-0.5,-0.866
1,30.8183,78.6186,2010-08-20,15.5,113.9,175.6,300.4,59.3,4043.1,0.0,-0.866,-0.5
1,30.1176,78.7472,2014-08-15,33.4,81.9,101.6,241.0,40.6,1266.2,0.0,-0.866,-0.5
1,27.8884,85.2118,2015-08-29,14.6,49.0,79.3,354.3,21.7,1948.3,0.0,-0.866,-0.5
1,27.6832,85.4434,2010-08-23,61.5,107.9,222.3,339.5,61.5,1269.4,6.36,-0.866,-0.5
